filename,score,model,lang,type,quality,quality_snr,corpus
1ae842e6558011dd5f4e5cbc91184b01778da924946bf9ff37fa3c935e0c3e55,0.4124999940395355,1600,French,IDS,1,1,English
1ae842e6558011dd5f4e5cbc91184b01778da924946bf9ff37fa3c935e0c3e55,0.4204545021057129,3200,French,IDS,1,1,English
36aa66b40b880b7a91b9517a5ffa7218a836d6f62f2081337cdf85f6223f6caa,0.189814805984497,100,English,IDS,1,0,English
36aa66b40b880b7a91b9517a5ffa7218a836d6f62f2081337cdf85f6223f6caa,0.3078703582286834,1600,English,IDS,1,0,English
36aa66b40b880b7a91b9517a5ffa7218a836d6f62f2081337cdf85f6223f6caa,0.2461419701576233,200,English,IDS,1,0,English
36aa66b40b880b7a91b9517a5ffa7218a836d6f62f2081337cdf85f6223f6caa,0.3279320895671844,3200,English,IDS,1,0,English
36aa66b40b880b7a91b9517a5ffa7218a836d6f62f2081337cdf85f6223f6caa,0.2862654328346252,400,English,IDS,1,0,English
36aa66b40b880b7a91b9517a5ffa7218a836d6f62f2081337cdf85f6223f6caa,0.216049388051033,50,English,IDS,1,0,English
36aa66b40b880b7a91b9517a5ffa7218a836d6f62f2081337cdf85f6223f6caa,0.2538580000400543,800,English,IDS,1,0,English
36aa66b40b880b7a91b9517a5ffa7218a836d6f62f2081337cdf85f6223f6caa,0.1743826866149902,50,French,IDS,1,0,English
36aa66b40b880b7a91b9517a5ffa7218a836d6f62f2081337cdf85f6223f6caa,0.1844135969877243,100,French,IDS,1,0,English
36aa66b40b880b7a91b9517a5ffa7218a836d6f62f2081337cdf85f6223f6caa,0.2029321044683456,200,French,IDS,1,0,English
36aa66b40b880b7a91b9517a5ffa7218a836d6f62f2081337cdf85f6223f6caa,0.2253086566925048,400,French,IDS,1,0,English
36aa66b40b880b7a91b9517a5ffa7218a836d6f62f2081337cdf85f6223f6caa,0.2453703433275222,800,French,IDS,1,0,English
36aa66b40b880b7a91b9517a5ffa7218a836d6f62f2081337cdf85f6223f6caa,0.297839492559433,1600,French,IDS,1,0,English
36aa66b40b880b7a91b9517a5ffa7218a836d6f62f2081337cdf85f6223f6caa,0.3155864179134369,3200,French,IDS,1,0,English
a81d8ef45aaf9618925f1e10295c711f1d9c42c4b28e174fbc034821c48eed05,0.1718212962150573,100,English,IDS,0,1,English
a81d8ef45aaf9618925f1e10295c711f1d9c42c4b28e174fbc034821c48eed05,0.225085899233818,1600,English,IDS,0,1,English
a81d8ef45aaf9618925f1e10295c711f1d9c42c4b28e174fbc034821c48eed05,0.2182130664587021,200,English,IDS,0,1,English
a81d8ef45aaf9618925f1e10295c711f1d9c42c4b28e174fbc034821c48eed05,0.2585910260677337,3200,English,IDS,0,1,English
a81d8ef45aaf9618925f1e10295c711f1d9c42c4b28e174fbc034821c48eed05,0.2310996502637863,400,English,IDS,0,1,English
a81d8ef45aaf9618925f1e10295c711f1d9c42c4b28e174fbc034821c48eed05,0.1692439764738083,50,English,IDS,0,1,English
a81d8ef45aaf9618925f1e10295c711f1d9c42c4b28e174fbc034821c48eed05,0.2388315796852111,800,English,IDS,0,1,English
a81d8ef45aaf9618925f1e10295c711f1d9c42c4b28e174fbc034821c48eed05,0.1735395193099975,50,French,IDS,0,1,English
a81d8ef45aaf9618925f1e10295c711f1d9c42c4b28e174fbc034821c48eed05,0.1701030880212783,100,French,IDS,0,1,English
a81d8ef45aaf9618925f1e10295c711f1d9c42c4b28e174fbc034821c48eed05,0.2044673562049865,200,French,IDS,0,1,English
a81d8ef45aaf9618925f1e10295c711f1d9c42c4b28e174fbc034821c48eed05,0.2087628841400146,400,French,IDS,0,1,English
a81d8ef45aaf9618925f1e10295c711f1d9c42c4b28e174fbc034821c48eed05,0.2096219658851623,800,French,IDS,0,1,English
a81d8ef45aaf9618925f1e10295c711f1d9c42c4b28e174fbc034821c48eed05,0.2680412232875824,1600,French,IDS,0,1,English
a81d8ef45aaf9618925f1e10295c711f1d9c42c4b28e174fbc034821c48eed05,0.2431271523237228,3200,French,IDS,0,1,English
356041d1707dd98e56a15d8b384004f304169a95fffd5a537b66e17bedbd5857,0.2004504650831222,100,English,IDS,5,0,English
356041d1707dd98e56a15d8b384004f304169a95fffd5a537b66e17bedbd5857,0.2905405461788177,1600,English,IDS,5,0,English
356041d1707dd98e56a15d8b384004f304169a95fffd5a537b66e17bedbd5857,0.231418952345848,200,English,IDS,5,0,English
356041d1707dd98e56a15d8b384004f304169a95fffd5a537b66e17bedbd5857,0.2939189374446869,3200,English,IDS,5,0,English
356041d1707dd98e56a15d8b384004f304169a95fffd5a537b66e17bedbd5857,0.2832207083702087,400,English,IDS,5,0,English
356041d1707dd98e56a15d8b384004f304169a95fffd5a537b66e17bedbd5857,0.2122747898101806,50,English,IDS,5,0,English
356041d1707dd98e56a15d8b384004f304169a95fffd5a537b66e17bedbd5857,0.2764639556407928,800,English,IDS,5,0,English
356041d1707dd98e56a15d8b384004f304169a95fffd5a537b66e17bedbd5857,0.2201576381921768,50,French,IDS,5,0,English
356041d1707dd98e56a15d8b384004f304169a95fffd5a537b66e17bedbd5857,0.2387387156486511,100,French,IDS,5,0,English
356041d1707dd98e56a15d8b384004f304169a95fffd5a537b66e17bedbd5857,0.2584459483623504,200,French,IDS,5,0,English
356041d1707dd98e56a15d8b384004f304169a95fffd5a537b66e17bedbd5857,0.2533783614635467,400,French,IDS,5,0,English
356041d1707dd98e56a15d8b384004f304169a95fffd5a537b66e17bedbd5857,0.2623873949050903,800,French,IDS,5,0,English
356041d1707dd98e56a15d8b384004f304169a95fffd5a537b66e17bedbd5857,0.2770270407199859,1600,French,IDS,5,0,English
356041d1707dd98e56a15d8b384004f304169a95fffd5a537b66e17bedbd5857,0.2905405461788177,3200,French,IDS,5,0,English
79ada656aba6dce77b310debdadb9bbc236ae52559a88d6a786b4007a81c2068,0.2540436089038849,100,English,IDS,5,0,English
79ada656aba6dce77b310debdadb9bbc236ae52559a88d6a786b4007a81c2068,0.3041490912437439,1600,English,IDS,5,0,English
79ada656aba6dce77b310debdadb9bbc236ae52559a88d6a786b4007a81c2068,0.2484177201986313,200,English,IDS,5,0,English
79ada656aba6dce77b310debdadb9bbc236ae52559a88d6a786b4007a81c2068,0.3115330636501312,3200,English,IDS,5,0,English
79ada656aba6dce77b310debdadb9bbc236ae52559a88d6a786b4007a81c2068,0.2742615640163421,400,English,IDS,5,0,English
79ada656aba6dce77b310debdadb9bbc236ae52559a88d6a786b4007a81c2068,0.2132559567689895,50,English,IDS,5,0,English
79ada656aba6dce77b310debdadb9bbc236ae52559a88d6a786b4007a81c2068,0.2865681946277618,800,English,IDS,5,0,English
79ada656aba6dce77b310debdadb9bbc236ae52559a88d6a786b4007a81c2068,0.2303094118833542,50,French,IDS,5,0,English
79ada656aba6dce77b310debdadb9bbc236ae52559a88d6a786b4007a81c2068,0.2770745456218719,100,French,IDS,5,0,English
79ada656aba6dce77b310debdadb9bbc236ae52559a88d6a786b4007a81c2068,0.2784810066223144,200,French,IDS,5,0,English
79ada656aba6dce77b310debdadb9bbc236ae52559a88d6a786b4007a81c2068,0.2913150489330292,400,French,IDS,5,0,English
79ada656aba6dce77b310debdadb9bbc236ae52559a88d6a786b4007a81c2068,0.2921940982341766,800,French,IDS,5,0,English
79ada656aba6dce77b310debdadb9bbc236ae52559a88d6a786b4007a81c2068,0.330520361661911,1600,French,IDS,5,0,English
79ada656aba6dce77b310debdadb9bbc236ae52559a88d6a786b4007a81c2068,0.3213783502578735,3200,French,IDS,5,0,English
9228f81fefe8fc8b7efd054fa84a638f908c1940f9de2a00944dfe534217f927,0.2394636124372482,100,English,IDS,1,1,English
9228f81fefe8fc8b7efd054fa84a638f908c1940f9de2a00944dfe534217f927,0.3333333432674408,1600,English,IDS,1,1,English
9228f81fefe8fc8b7efd054fa84a638f908c1940f9de2a00944dfe534217f927,0.2389846891164779,200,English,IDS,1,1,English
9228f81fefe8fc8b7efd054fa84a638f908c1940f9de2a00944dfe534217f927,0.3314176201820373,3200,English,IDS,1,1,English
9228f81fefe8fc8b7efd054fa84a638f908c1940f9de2a00944dfe534217f927,0.3189655244350433,400,English,IDS,1,1,English
9228f81fefe8fc8b7efd054fa84a638f908c1940f9de2a00944dfe534217f927,0.2471264451742172,50,English,IDS,1,1,English
9228f81fefe8fc8b7efd054fa84a638f908c1940f9de2a00944dfe534217f927,0.2911877334117889,800,English,IDS,1,1,English
9228f81fefe8fc8b7efd054fa84a638f908c1940f9de2a00944dfe534217f927,0.277777761220932,50,French,IDS,1,1,English
9228f81fefe8fc8b7efd054fa84a638f908c1940f9de2a00944dfe534217f927,0.3055555522441864,100,French,IDS,1,1,English
9228f81fefe8fc8b7efd054fa84a638f908c1940f9de2a00944dfe534217f927,0.2811302840709686,200,French,IDS,1,1,English
9228f81fefe8fc8b7efd054fa84a638f908c1940f9de2a00944dfe534217f927,0.28879314661026,400,French,IDS,1,1,English
9228f81fefe8fc8b7efd054fa84a638f908c1940f9de2a00944dfe534217f927,0.3108237683773041,800,French,IDS,1,1,English
9228f81fefe8fc8b7efd054fa84a638f908c1940f9de2a00944dfe534217f927,0.3251915276050567,1600,French,IDS,1,1,English
9228f81fefe8fc8b7efd054fa84a638f908c1940f9de2a00944dfe534217f927,0.3515325784683227,3200,French,IDS,1,1,English
a99b9fbeb349092fd8b1f44a4f9303546c3691120fafae102f2c5debeecdfe58,0.208333358168602,100,English,IDS,0,1,English
a99b9fbeb349092fd8b1f44a4f9303546c3691120fafae102f2c5debeecdfe58,0.2769607603549957,1600,English,IDS,0,1,English
a99b9fbeb349092fd8b1f44a4f9303546c3691120fafae102f2c5debeecdfe58,0.223039224743843,200,English,IDS,0,1,English
a99b9fbeb349092fd8b1f44a4f9303546c3691120fafae102f2c5debeecdfe58,0.294117659330368,3200,English,IDS,0,1,English
a99b9fbeb349092fd8b1f44a4f9303546c3691120fafae102f2c5debeecdfe58,0.2401961088180542,400,English,IDS,0,1,English
a99b9fbeb349092fd8b1f44a4f9303546c3691120fafae102f2c5debeecdfe58,0.2156863063573837,50,English,IDS,0,1,English
a99b9fbeb349092fd8b1f44a4f9303546c3691120fafae102f2c5debeecdfe58,0.2328431606292724,800,English,IDS,0,1,English
a99b9fbeb349092fd8b1f44a4f9303546c3691120fafae102f2c5debeecdfe58,0.1764705926179886,50,French,IDS,0,1,English
a99b9fbeb349092fd8b1f44a4f9303546c3691120fafae102f2c5debeecdfe58,0.1789215803146362,100,French,IDS,0,1,English
a99b9fbeb349092fd8b1f44a4f9303546c3691120fafae102f2c5debeecdfe58,0.1936274766921997,200,French,IDS,0,1,English
a99b9fbeb349092fd8b1f44a4f9303546c3691120fafae102f2c5debeecdfe58,0.2279412001371383,400,French,IDS,0,1,English
a99b9fbeb349092fd8b1f44a4f9303546c3691120fafae102f2c5debeecdfe58,0.242647111415863,800,French,IDS,0,1,English
a99b9fbeb349092fd8b1f44a4f9303546c3691120fafae102f2c5debeecdfe58,0.242647111415863,1600,French,IDS,0,1,English
a99b9fbeb349092fd8b1f44a4f9303546c3691120fafae102f2c5debeecdfe58,0.2450980693101883,3200,French,IDS,0,1,English
d8c3dc0867b4b5582fb05c2fb12aad3e72f48c19c4e7af890ca03a231f5d7e8b,0.1808511018753051,100,English,IDS,0,1,English
d8c3dc0867b4b5582fb05c2fb12aad3e72f48c19c4e7af890ca03a231f5d7e8b,0.2251773327589035,1600,English,IDS,0,1,English
d8c3dc0867b4b5582fb05c2fb12aad3e72f48c19c4e7af890ca03a231f5d7e8b,0.1914893835783004,200,English,IDS,0,1,English
d8c3dc0867b4b5582fb05c2fb12aad3e72f48c19c4e7af890ca03a231f5d7e8b,0.1914893835783004,3200,English,IDS,0,1,English
d8c3dc0867b4b5582fb05c2fb12aad3e72f48c19c4e7af890ca03a231f5d7e8b,0.1950354725122451,400,English,IDS,0,1,English
d8c3dc0867b4b5582fb05c2fb12aad3e72f48c19c4e7af890ca03a231f5d7e8b,0.2039007097482681,50,English,IDS,0,1,English
d8c3dc0867b4b5582fb05c2fb12aad3e72f48c19c4e7af890ca03a231f5d7e8b,0.173758864402771,800,English,IDS,0,1,English
d8c3dc0867b4b5582fb05c2fb12aad3e72f48c19c4e7af890ca03a231f5d7e8b,0.177304983139038,50,French,IDS,0,1,English
d8c3dc0867b4b5582fb05c2fb12aad3e72f48c19c4e7af890ca03a231f5d7e8b,0.1666666567325592,100,French,IDS,0,1,English
d8c3dc0867b4b5582fb05c2fb12aad3e72f48c19c4e7af890ca03a231f5d7e8b,0.184397205710411,200,French,IDS,0,1,English
d8c3dc0867b4b5582fb05c2fb12aad3e72f48c19c4e7af890ca03a231f5d7e8b,0.2021276801824569,400,French,IDS,0,1,English
d8c3dc0867b4b5582fb05c2fb12aad3e72f48c19c4e7af890ca03a231f5d7e8b,0.214539036154747,800,French,IDS,0,1,English
d8c3dc0867b4b5582fb05c2fb12aad3e72f48c19c4e7af890ca03a231f5d7e8b,0.2074468284845352,1600,French,IDS,0,1,English
d8c3dc0867b4b5582fb05c2fb12aad3e72f48c19c4e7af890ca03a231f5d7e8b,0.2127659767866134,3200,French,IDS,0,1,English
71c25bb1d688b23b3120d7be4cbdbb2b4c49a800538ad7b6b1bd9ca963e8a07f,0.2027026861906051,100,English,IDS,0,1,English
71c25bb1d688b23b3120d7be4cbdbb2b4c49a800538ad7b6b1bd9ca963e8a07f,0.2439939975738525,1600,English,IDS,0,1,English
71c25bb1d688b23b3120d7be4cbdbb2b4c49a800538ad7b6b1bd9ca963e8a07f,0.2147147059440612,200,English,IDS,0,1,English
71c25bb1d688b23b3120d7be4cbdbb2b4c49a800538ad7b6b1bd9ca963e8a07f,0.2515014708042145,3200,English,IDS,0,1,English
71c25bb1d688b23b3120d7be4cbdbb2b4c49a800538ad7b6b1bd9ca963e8a07f,0.2650150060653686,400,English,IDS,0,1,English
71c25bb1d688b23b3120d7be4cbdbb2b4c49a800538ad7b6b1bd9ca963e8a07f,0.1966966837644577,50,English,IDS,0,1,English
71c25bb1d688b23b3120d7be4cbdbb2b4c49a800538ad7b6b1bd9ca963e8a07f,0.2342342287302017,800,English,IDS,0,1,English
71c25bb1d688b23b3120d7be4cbdbb2b4c49a800538ad7b6b1bd9ca963e8a07f,0.1546546518802642,50,French,IDS,0,1,English
71c25bb1d688b23b3120d7be4cbdbb2b4c49a800538ad7b6b1bd9ca963e8a07f,0.17642642557621,100,French,IDS,0,1,English
71c25bb1d688b23b3120d7be4cbdbb2b4c49a800538ad7b6b1bd9ca963e8a07f,0.1989489644765854,200,French,IDS,0,1,English
71c25bb1d688b23b3120d7be4cbdbb2b4c49a800538ad7b6b1bd9ca963e8a07f,0.2109609693288803,400,French,IDS,0,1,English
71c25bb1d688b23b3120d7be4cbdbb2b4c49a800538ad7b6b1bd9ca963e8a07f,0.2034534662961959,800,French,IDS,0,1,English
71c25bb1d688b23b3120d7be4cbdbb2b4c49a800538ad7b6b1bd9ca963e8a07f,0.240240216255188,1600,French,IDS,0,1,English
71c25bb1d688b23b3120d7be4cbdbb2b4c49a800538ad7b6b1bd9ca963e8a07f,0.2492492347955703,3200,French,IDS,0,1,English
dfef00a5f92195c69e8fb46de20c298c52b9e473e81fd0cd51b55e26841b49f1,0.1916666477918625,100,English,IDS,0,1,English
dfef00a5f92195c69e8fb46de20c298c52b9e473e81fd0cd51b55e26841b49f1,0.20984847843647,1600,English,IDS,0,1,English
dfef00a5f92195c69e8fb46de20c298c52b9e473e81fd0cd51b55e26841b49f1,0.2090908885002136,200,English,IDS,0,1,English
dfef00a5f92195c69e8fb46de20c298c52b9e473e81fd0cd51b55e26841b49f1,0.2340909093618393,3200,English,IDS,0,1,English
dfef00a5f92195c69e8fb46de20c298c52b9e473e81fd0cd51b55e26841b49f1,0.2189393788576126,400,English,IDS,0,1,English
dfef00a5f92195c69e8fb46de20c298c52b9e473e81fd0cd51b55e26841b49f1,0.1871211975812912,50,English,IDS,0,1,English
dfef00a5f92195c69e8fb46de20c298c52b9e473e81fd0cd51b55e26841b49f1,0.2257575541734695,800,English,IDS,0,1,English
dfef00a5f92195c69e8fb46de20c298c52b9e473e81fd0cd51b55e26841b49f1,0.1749999970197677,50,French,IDS,0,1,English
dfef00a5f92195c69e8fb46de20c298c52b9e473e81fd0cd51b55e26841b49f1,0.1939393877983093,100,French,IDS,0,1,English
dfef00a5f92195c69e8fb46de20c298c52b9e473e81fd0cd51b55e26841b49f1,0.2068181633949279,200,French,IDS,0,1,English
dfef00a5f92195c69e8fb46de20c298c52b9e473e81fd0cd51b55e26841b49f1,0.2393939048051834,400,French,IDS,0,1,English
dfef00a5f92195c69e8fb46de20c298c52b9e473e81fd0cd51b55e26841b49f1,0.2249999791383743,800,French,IDS,0,1,English
dfef00a5f92195c69e8fb46de20c298c52b9e473e81fd0cd51b55e26841b49f1,0.241666629910469,1600,French,IDS,0,1,English
dfef00a5f92195c69e8fb46de20c298c52b9e473e81fd0cd51b55e26841b49f1,0.2507575452327728,3200,French,IDS,0,1,English
96aae134099a4dae58ff2e7d69b74e78e4e673c0ee77b91bb2ab82801d1443b0,0.1710526347160339,100,English,IDS,5,1,English
96aae134099a4dae58ff2e7d69b74e78e4e673c0ee77b91bb2ab82801d1443b0,0.1842104792594909,1600,English,IDS,5,1,English
96aae134099a4dae58ff2e7d69b74e78e4e673c0ee77b91bb2ab82801d1443b0,0.1557017415761947,200,English,IDS,5,1,English
96aae134099a4dae58ff2e7d69b74e78e4e673c0ee77b91bb2ab82801d1443b0,0.2149122804403305,3200,English,IDS,5,1,English
96aae134099a4dae58ff2e7d69b74e78e4e673c0ee77b91bb2ab82801d1443b0,0.1864035129547119,400,English,IDS,5,1,English
96aae134099a4dae58ff2e7d69b74e78e4e673c0ee77b91bb2ab82801d1443b0,0.1864034980535507,50,English,IDS,5,1,English
96aae134099a4dae58ff2e7d69b74e78e4e673c0ee77b91bb2ab82801d1443b0,0.1820175051689148,800,English,IDS,5,1,English
96aae134099a4dae58ff2e7d69b74e78e4e673c0ee77b91bb2ab82801d1443b0,0.1622807085514068,50,French,IDS,5,1,English
96aae134099a4dae58ff2e7d69b74e78e4e673c0ee77b91bb2ab82801d1443b0,0.1557017564773559,100,French,IDS,5,1,English
96aae134099a4dae58ff2e7d69b74e78e4e673c0ee77b91bb2ab82801d1443b0,0.1359649151563644,200,French,IDS,5,1,English
96aae134099a4dae58ff2e7d69b74e78e4e673c0ee77b91bb2ab82801d1443b0,0.1600877195596695,400,French,IDS,5,1,English
96aae134099a4dae58ff2e7d69b74e78e4e673c0ee77b91bb2ab82801d1443b0,0.1732456088066101,800,French,IDS,5,1,English
96aae134099a4dae58ff2e7d69b74e78e4e673c0ee77b91bb2ab82801d1443b0,0.1754385828971862,1600,French,IDS,5,1,English
96aae134099a4dae58ff2e7d69b74e78e4e673c0ee77b91bb2ab82801d1443b0,0.2061403393745422,3200,French,IDS,5,1,English
00106844dc82c88db025e1ba7cf5b2c3be29ae3e5f7feb8aeb307eb31ca3b351,0.294910192489624,100,English,IDS,1,1,English
00106844dc82c88db025e1ba7cf5b2c3be29ae3e5f7feb8aeb307eb31ca3b351,0.4500998258590698,1600,English,IDS,1,1,English
00106844dc82c88db025e1ba7cf5b2c3be29ae3e5f7feb8aeb307eb31ca3b351,0.3103792369365692,200,English,IDS,1,1,English
00106844dc82c88db025e1ba7cf5b2c3be29ae3e5f7feb8aeb307eb31ca3b351,0.4515968263149261,3200,English,IDS,1,1,English
00106844dc82c88db025e1ba7cf5b2c3be29ae3e5f7feb8aeb307eb31ca3b351,0.4011975824832916,400,English,IDS,1,1,English
00106844dc82c88db025e1ba7cf5b2c3be29ae3e5f7feb8aeb307eb31ca3b351,0.2849301397800445,50,English,IDS,1,1,English
00106844dc82c88db025e1ba7cf5b2c3be29ae3e5f7feb8aeb307eb31ca3b351,0.4196606576442718,800,English,IDS,1,1,English
00106844dc82c88db025e1ba7cf5b2c3be29ae3e5f7feb8aeb307eb31ca3b351,0.2230539172887802,50,French,IDS,1,1,English
00106844dc82c88db025e1ba7cf5b2c3be29ae3e5f7feb8aeb307eb31ca3b351,0.269461065530777,100,French,IDS,1,1,English
00106844dc82c88db025e1ba7cf5b2c3be29ae3e5f7feb8aeb307eb31ca3b351,0.3038922250270843,200,French,IDS,1,1,English
00106844dc82c88db025e1ba7cf5b2c3be29ae3e5f7feb8aeb307eb31ca3b351,0.3088822364807129,400,French,IDS,1,1,English
00106844dc82c88db025e1ba7cf5b2c3be29ae3e5f7feb8aeb307eb31ca3b351,0.3338323533535003,800,French,IDS,1,1,English
00106844dc82c88db025e1ba7cf5b2c3be29ae3e5f7feb8aeb307eb31ca3b351,0.4126746654510498,1600,French,IDS,1,1,English
00106844dc82c88db025e1ba7cf5b2c3be29ae3e5f7feb8aeb307eb31ca3b351,0.4191616773605346,3200,French,IDS,1,1,English
3a201a0b7d54a4e6776bc46701c82740b81f9bc90f01d3edc703a5db2a2cb807,0.1859567910432815,100,English,IDS,1,1,English
3a201a0b7d54a4e6776bc46701c82740b81f9bc90f01d3edc703a5db2a2cb807,0.320216029882431,1600,English,IDS,1,1,English
3a201a0b7d54a4e6776bc46701c82740b81f9bc90f01d3edc703a5db2a2cb807,0.2075617164373397,200,English,IDS,1,1,English
3a201a0b7d54a4e6776bc46701c82740b81f9bc90f01d3edc703a5db2a2cb807,0.3572531044483185,3200,English,IDS,1,1,English
3a201a0b7d54a4e6776bc46701c82740b81f9bc90f01d3edc703a5db2a2cb807,0.3032407462596893,400,English,IDS,1,1,English
3a201a0b7d54a4e6776bc46701c82740b81f9bc90f01d3edc703a5db2a2cb807,0.2044752985239029,50,English,IDS,1,1,English
3a201a0b7d54a4e6776bc46701c82740b81f9bc90f01d3edc703a5db2a2cb807,0.2623457014560699,800,English,IDS,1,1,English
3a201a0b7d54a4e6776bc46701c82740b81f9bc90f01d3edc703a5db2a2cb807,0.1805555671453476,50,French,IDS,1,1,English
3a201a0b7d54a4e6776bc46701c82740b81f9bc90f01d3edc703a5db2a2cb807,0.1766975075006485,100,French,IDS,1,1,English
3a201a0b7d54a4e6776bc46701c82740b81f9bc90f01d3edc703a5db2a2cb807,0.1936728209257125,200,French,IDS,1,1,English
3a201a0b7d54a4e6776bc46701c82740b81f9bc90f01d3edc703a5db2a2cb807,0.2245370298624038,400,French,IDS,1,1,English
3a201a0b7d54a4e6776bc46701c82740b81f9bc90f01d3edc703a5db2a2cb807,0.264660507440567,800,French,IDS,1,1,English
3a201a0b7d54a4e6776bc46701c82740b81f9bc90f01d3edc703a5db2a2cb807,0.3086419701576233,1600,French,IDS,1,1,English
3a201a0b7d54a4e6776bc46701c82740b81f9bc90f01d3edc703a5db2a2cb807,0.332561731338501,3200,French,IDS,1,1,English
8cc6739b5900d4dfb866c92877849263dee2e363b097079fefb3b173a2213540,0.2236842066049575,100,English,IDS,1,1,English
8cc6739b5900d4dfb866c92877849263dee2e363b097079fefb3b173a2213540,0.3114034831523895,1600,English,IDS,1,1,English
8cc6739b5900d4dfb866c92877849263dee2e363b097079fefb3b173a2213540,0.2412280589342117,200,English,IDS,1,1,English
8cc6739b5900d4dfb866c92877849263dee2e363b097079fefb3b173a2213540,0.3233082890510559,3200,English,IDS,1,1,English
8cc6739b5900d4dfb866c92877849263dee2e363b097079fefb3b173a2213540,0.2669172883033752,400,English,IDS,1,1,English
8cc6739b5900d4dfb866c92877849263dee2e363b097079fefb3b173a2213540,0.220551386475563,50,English,IDS,1,1,English
8cc6739b5900d4dfb866c92877849263dee2e363b097079fefb3b173a2213540,0.2575187981128692,800,English,IDS,1,1,English
8cc6739b5900d4dfb866c92877849263dee2e363b097079fefb3b173a2213540,0.1979949921369552,50,French,IDS,1,1,English
8cc6739b5900d4dfb866c92877849263dee2e363b097079fefb3b173a2213540,0.1773182898759842,100,French,IDS,1,1,English
8cc6739b5900d4dfb866c92877849263dee2e363b097079fefb3b173a2213540,0.2011278122663498,200,French,IDS,1,1,English
8cc6739b5900d4dfb866c92877849263dee2e363b097079fefb3b173a2213540,0.2286967188119888,400,French,IDS,1,1,English
8cc6739b5900d4dfb866c92877849263dee2e363b097079fefb3b173a2213540,0.2406014651060104,800,French,IDS,1,1,English
8cc6739b5900d4dfb866c92877849263dee2e363b097079fefb3b173a2213540,0.2731829583644867,1600,French,IDS,1,1,English
8cc6739b5900d4dfb866c92877849263dee2e363b097079fefb3b173a2213540,0.2838345766067505,3200,French,IDS,1,1,English
3e90f403fa6ed8b0dae2c6e7143e1c65d6c87f85c20b66941775ce2a98edfb74,0.1522435992956161,100,English,IDS,1,0,English
3e90f403fa6ed8b0dae2c6e7143e1c65d6c87f85c20b66941775ce2a98edfb74,0.2836538255214691,1600,English,IDS,1,0,English
3e90f403fa6ed8b0dae2c6e7143e1c65d6c87f85c20b66941775ce2a98edfb74,0.1987179517745971,200,English,IDS,1,0,English
3e90f403fa6ed8b0dae2c6e7143e1c65d6c87f85c20b66941775ce2a98edfb74,0.3060897588729858,3200,English,IDS,1,0,English
3e90f403fa6ed8b0dae2c6e7143e1c65d6c87f85c20b66941775ce2a98edfb74,0.2628205120563507,400,English,IDS,1,0,English
3e90f403fa6ed8b0dae2c6e7143e1c65d6c87f85c20b66941775ce2a98edfb74,0.1826923042535781,50,English,IDS,1,0,English
3e90f403fa6ed8b0dae2c6e7143e1c65d6c87f85c20b66941775ce2a98edfb74,0.2371794730424881,800,English,IDS,1,0,English
3e90f403fa6ed8b0dae2c6e7143e1c65d6c87f85c20b66941775ce2a98edfb74,0.1426281929016113,50,French,IDS,1,0,English
3e90f403fa6ed8b0dae2c6e7143e1c65d6c87f85c20b66941775ce2a98edfb74,0.1522435694932937,100,French,IDS,1,0,English
3e90f403fa6ed8b0dae2c6e7143e1c65d6c87f85c20b66941775ce2a98edfb74,0.185897409915924,200,French,IDS,1,0,English
3e90f403fa6ed8b0dae2c6e7143e1c65d6c87f85c20b66941775ce2a98edfb74,0.1730769127607345,400,French,IDS,1,0,English
3e90f403fa6ed8b0dae2c6e7143e1c65d6c87f85c20b66941775ce2a98edfb74,0.2163461446762085,800,French,IDS,1,0,English
3e90f403fa6ed8b0dae2c6e7143e1c65d6c87f85c20b66941775ce2a98edfb74,0.2483974546194076,1600,French,IDS,1,0,English
3e90f403fa6ed8b0dae2c6e7143e1c65d6c87f85c20b66941775ce2a98edfb74,0.3060897290706634,3200,French,IDS,1,0,English
3ae6ef3407d11f36f3eb36776c42a039e363e022cdeedc055f71f47da7fc1bf6,0.1841397732496261,100,English,IDS,0,1,English
3ae6ef3407d11f36f3eb36776c42a039e363e022cdeedc055f71f47da7fc1bf6,0.3158602118492126,1600,English,IDS,0,1,English
3ae6ef3407d11f36f3eb36776c42a039e363e022cdeedc055f71f47da7fc1bf6,0.1935483664274215,200,English,IDS,0,1,English
3ae6ef3407d11f36f3eb36776c42a039e363e022cdeedc055f71f47da7fc1bf6,0.3709677159786224,3200,English,IDS,0,1,English
3ae6ef3407d11f36f3eb36776c42a039e363e022cdeedc055f71f47da7fc1bf6,0.2782258093357086,400,English,IDS,0,1,English
3ae6ef3407d11f36f3eb36776c42a039e363e022cdeedc055f71f47da7fc1bf6,0.2029569745063781,50,English,IDS,0,1,English
3ae6ef3407d11f36f3eb36776c42a039e363e022cdeedc055f71f47da7fc1bf6,0.2607526481151581,800,English,IDS,0,1,English
3ae6ef3407d11f36f3eb36776c42a039e363e022cdeedc055f71f47da7fc1bf6,0.166666641831398,50,French,IDS,0,1,English
3ae6ef3407d11f36f3eb36776c42a039e363e022cdeedc055f71f47da7fc1bf6,0.1827956885099411,100,French,IDS,0,1,English
3ae6ef3407d11f36f3eb36776c42a039e363e022cdeedc055f71f47da7fc1bf6,0.2110214680433273,200,French,IDS,0,1,English
